296516.0143,60490.99642,0,4110.996415,0,0,0
300127.1944,59588.2014,0,3208.201397,0,0,0
303756.4304,58680.8924,0,2300.892404,0,0,0
307403.8125,57769.04687,0,1389.046866,0,0,0
311069.4316,56852.6421,0,472.6421006,0,0,0
314753.3788,55931.65531,0,0,0,0,0
318460.2291,55004.94273,0,0,0,0,0
322194.8808,54071.2798,0,0,0,0,0
325957.5424,53130.61439,0,0,0,0,0
329748.424,52182.894,0,0,0,0,0
333567.7372,51228.06571,0,0,0,0,0
337415.6952,50266.0762,0,0,0,0,0
341292.5129,49296.87177,0,0,0,0,0
345198.4068,48320.39831,0,0,0,0,0
349133.5948,47336.6013,0,0,0,0,0
353098.2968,46345.42581,0,0,0,0,0
357092.734,45346.8165,0,0,0,0,0
361117.1295,44340.71762,0,0,0,0,0
365171.708,43327.07301,0,0,0,0,0
369256.6958,42305.82605,0,0,0,0,0
373372.321,41276.91975,0,0,0,0,0
377518.8134,40240.29665,0,0,0,0,0
381696.4045,39195.89887,0,0,0,0,0
385905.3275,38143.66811,0,0,0,0,0
390145.8175,37083.54563,0,0,0,0,0
394418.1111,36015.47222,0,0,0,0,0
398722.447,34939.38826,0,0,0,0,0
403059.0653,33855.23367,0,0,0,0,0
407428.2083,32762.94792,0,0,0,0,0
411830.1199,31662.47003,0,0,0,0,0
416265.0458,30553.73856,0,0,0,0,0
420733.2336,29436.6916,0,0,0,0,0
425234.9329,28311.26678,0,0,0,0,0
429770.3949,27177.40129,0,0,0,0,0
434339.8728,26035.03179,0,0,0,0,0
438943.6219,24884.09453,0,0,0,0,0
443581.899,23724.52524,0,0,0,0,0
448254.9633,22556.25918,0,0,0,0,0
452963.0755,21379.23113,0,0,0,0,0
457706.4986,20193.37536,0,0,0,0,0
462485.4973,18998.62567,0,0,0,0,0
467300.3385,17794.91537,0,0,0,0,0
472151.2911,16582.17723,0,0,0,0,0
477038.6258,15360.34356,0,0,0,0,0
481962.6154,14129.34614,0,0,0,0,0
486923.5351,12889.11623,0,0,0,0,0
491921.6616,11639.58461,0,0,0,0,0
496957.274,10380.68149,0,0,0,0,0
502030.6536,9112.336602,0,0,0,0,0
507142.0835,7834.479126,0,0,0,0,0
512291.8491,6547.037719,0,0,0,0,0
517480.238,5249.940502,0,0,0,0,0
522707.5398,3943.115056,0,0,0,0,0
527974.0463,2626.488419,0,0,0,0,0
